umap1,umap2,cell_type
10.392504692077637,2.9083969593048096,Microglia
8.719249725341797,0.086482286,Microglia
11.576179504394531,1.7859597206115723,Microglia
10.025599479675293,1.0124307870864868,Microglia
10.102742195129395,2.1912789344787598,Microglia
10.403655052185059,2.1611764430999756,Microglia
11.256211280822754,2.302119255065918,Microglia
9.656377792358398,2.0817553997039795,Microglia
11.464831352233887,2.130220651626587,Microglia
9.024759292602539,0.30382007360458374,Microglia
11.428918838500977,1.7112324237823486,Microglia
10.772836685180664,2.021796941757202,Microglia
-0.362291008,7.825780391693115,Microglia
10.104869842529297,1.710692048072815,Microglia
11.333501815795898,1.9370759725570679,Microglia
11.140172958374023,2.5764033794403076,Microglia
8.491756439208984,2.553150177001953,Microglia
10.684877395629883,2.244889497756958,Microglia
9.980076789855957,2.1402626037597656,Microglia
10.46849536895752,2.020033359527588,Microglia
10.926458358764648,1.704885721206665,Microglia
10.239924430847168,1.2405040264129639,Microglia
-0.384527534,8.121619225,Microglia
0.29778438806533813,9.018527985,Microglia
11.151909828186035,2.1340742111206055,Microglia
8.487398147583008,1.3811805248260498,Microglia
10.809300422668457,3.021453619003296,Microglia
10.739118576049805,0.9971821308135986,Microglia
8.878364562988281,2.2036056518554688,Microglia
9.706681251525879,2.249333381652832,Microglia
10.692645072937012,1.4496577978134155,Microglia
-0.098390393,9.342005729675293,Microglia
8.863190650939941,-0.168894351,Microglia
9.199260711669922,-0.027389633,Microglia
-0.37633121,9.595138549804688,Microglia
10.885429382324219,2.521491765975952,Microglia
-0.665655255,8.947692871,Microglia
11.061444282531738,1.8734601736068726,Microglia
9.080768585205078,0.1884613037109375,Microglia
11.32469654083252,2.379108190536499,Microglia
9.835911750793457,0.454217792,Microglia
9.249064445495605,-0.163064405,Microglia
10.44334888458252,2.4168593883514404,Microglia
11.00125503540039,1.5695772171020508,Microglia
11.256307601928711,1.979073166847229,Microglia
11.056431770324707,2.307544708251953,Microglia
10.339506149291992,2.006204128265381,Microglia
9.394337654,1.3693915605545044,Microglia
9.740619659423828,1.1071046590805054,Microglia
-0.090086006,9.394071578979492,Microglia
10.062361717224121,0.079363108,Microglia
10.28268814086914,1.5127836465835571,Microglia
9.871503829956055,0.560389519,Microglia
10.088543891906738,2.856245994567871,Microglia
9.502787590026855,2.282837390899658,Microglia
10.95596694946289,2.032532215118408,Microglia
9.963631629943848,1.2900022268295288,Microglia
10.346179962158203,2.838383197784424,Microglia
9.611547470092773,0.5050463080406189,Microglia
10.281620979309082,1.7428133487701416,Microglia
9.627064705,2.9431772232055664,Microglia
9.890639305114746,0.6473683714866638,Microglia
8.544863701,0.2845742404460907,Microglia
8.915831565856934,-0.156903431,Microglia
10.44506549835205,1.7301366329193115,Microglia
10.25322151184082,1.9790797233581543,Microglia
0.5858242511749268,8.807027816772461,Microglia
9.999402046203613,0.22995494306087494,Microglia
10.951014518737793,1.5106115341186523,Microglia
10.12146282196045,2.3784148693084717,Microglia
10.174498558044434,0.488918662,Microglia
-0.348234266,9.376296997070312,Microglia
9.757145881652832,0.926874578,Microglia
-0.626284122,7.493131637573242,Microglia
10.223731994628906,1.496044635772705,Microglia
9.792195320129395,-0.219428211,Microglia
9.31463623,-0.118838213,Microglia
10.586503028869629,1.0686720609664917,Microglia
9.426940918,2.431212902069092,Microglia
8.720822334,2.4458887577056885,Microglia
10.973418235778809,2.5270187854766846,Microglia
9.443196296691895,1.2688992023468018,Microglia
10.381866455078125,2.4468016624450684,Microglia
-0.572246492,8.157919883728027,Microglia
11.231480598449707,1.1230061054229736,Microglia
11.471413612365723,1.7789530754089355,Microglia
10.361615180969238,0.9820466041564941,Microglia
10.288698196411133,14.97641658782959,Microglia
10.175423622131348,0.14845787,Microglia
9.209121704101562,2.049623489379883,Microglia
11.173656463623047,1.2847803831100464,Microglia
10.911208152770996,2.4339613914489746,Microglia
10.478397369384766,2.072844982147217,Microglia
10.072832107543945,0.22345486283302307,Microglia
10.204118728637695,0.3344089090824127,Microglia
8.997508049,2.244663715362549,Microglia
9.607293128967285,0.6794683933258057,Microglia
10.498499870300293,0.6539238691329956,Microglia
9.676531791687012,0.41682082414627075,Microglia
0.42022448778152466,8.865688324,Microglia
11.120903015136719,1.8723033666610718,Microglia
10.531572341918945,0.6232962608337402,Microglia
11.105727195739746,2.0146687030792236,Microglia
-0.663549066,10.584427833557129,Microglia
9.017860412597656,0.16277390718460083,Microglia
10.937030792236328,1.773306131362915,Microglia
11.810087203979492,1.3408534526824951,Microglia
10.63943099975586,1.9364519119262695,Microglia
9.248001098632812,0.011948059312999249,Microglia
9.417491912841797,2.595393657684326,Microglia
9.853911399841309,1.633398413658142,Microglia
11.221197128295898,2.3458967208862305,Microglia
11.679193496704102,2.585814952850342,Microglia
11.668344497680664,2.4332714080810547,Microglia
10.148781776428223,1.2980653047561646,Microglia
11.934004783630371,1.8431589603424072,Microglia
10.398445129394531,1.1790095567703247,Microglia
9.805345535,2.609982967376709,Microglia
9.620522499084473,0.6536403298377991,Microglia
8.803553581237793,2.2104978561401367,Microglia
11.276139259338379,1.3013486862182617,Microglia
9.270752906799316,0.079134397,Microglia
10.68848991394043,2.112839698791504,Microglia
9.941798210144043,2.3293516635894775,Microglia
0.099584393,8.25627327,Microglia
10.411011695861816,1.9042636156082153,Microglia
0.083671667,9.303854942321777,Microglia
10.24615192,2.780205726623535,Microglia
9.588441848754883,0.49478238821029663,Microglia
10.097942352294922,1.8803064823150635,Microglia
10.856456756591797,0.9858295321464539,Microglia
12.13414478302002,1.9790252447128296,Microglia
9.236903190612793,2.3038878440856934,Microglia
8.842631340026855,2.390817880630493,Microglia
11.734525680541992,1.527505636,Microglia
9.553220748901367,0.026464786380529404,Microglia
8.732985496520996,0.20060095191001892,Microglia
10.724637985229492,2.4813215732574463,Microglia
11.504267692565918,2.115910053253174,Microglia
10.425992965698242,1.3434441089630127,Microglia
10.945106506347656,0.2775261402130127,Microglia
0.14008720219135284,9.115756034851074,Microglia
10.370850563049316,0.14087381958961487,Microglia
10.705684661865234,2.4966976642608643,Microglia
10.895848274230957,2.2596964836120605,Microglia
12.111117362976074,2.1228952407836914,Microglia
9.051533699035645,-0.017579213,Microglia
11.129490852355957,2.490555525,Microglia
10.162145614624023,0.23720663785934448,Microglia
10.30051326751709,2.3550381660461426,Microglia
9.492058753967285,2.7225189208984375,Microglia
10.17937183380127,2.2914233207702637,Microglia
10.665080070495605,0.8745493292808533,Microglia
10.309356689453125,2.505709648132324,Microglia
12.061056137084961,1.7773265838623047,Microglia
9.759123802185059,1.9001928567886353,Microglia
-0.607736528,7.969203472137451,Microglia
10.335339546203613,2.280567169189453,Microglia
8.729546546936035,0.016426442191004753,Microglia
10.953042984008789,1.9859293699264526,Microglia
-0.19524698,7.968588829040527,Microglia
7.306172847747803,1.1127616167068481,Microglia
10.069524765014648,1.0806279182434082,Microglia
10.331090927124023,2.6627607345581055,Microglia
9.100429535,2.065549135,Microglia
8.283679962158203,0.008462933,Microglia
10.721674919128418,1.968190074,Microglia
9.063892364501953,1.522473692893982,Microglia
10.717209815979004,2.0816895961761475,Microglia
8.947855949401855,1.6075884103775024,Microglia
-0.291864902,8.403919219970703,Microglia
10.883566856384277,2.366574287414551,Microglia
11.168789863586426,2.167651414871216,Microglia
10.371147155761719,2.325690746307373,Microglia
10.426106452941895,2.762437105178833,Microglia
10.545980453491211,2.7362897396087646,Microglia
9.040496826171875,-0.257251203,Microglia
8.844919204711914,0.029558463022112846,Microglia
9.524777412,2.063567876815796,Microglia
10.343391418457031,1.943827748298645,Microglia
9.891874313354492,2.874789237976074,Microglia
9.082689285,2.1572670936584473,Microglia
10.214910507202148,2.513627529144287,Microglia
11.210864067077637,2.665288209915161,Microglia
8.975378036499023,2.0745675563812256,Microglia
10.155055046081543,0.3218616545200348,Microglia
10.103215217590332,2.9988224506378174,Microglia
8.606316566467285,2.3538997173309326,Microglia
10.067488670349121,1.444805383682251,Microglia
11.238187789916992,1.2639693021774292,Microglia
9.967204093933105,1.1749303340911865,Microglia
9.814064025878906,1.0591585636138916,Microglia
10.867563247680664,2.3262596130371094,Microglia
8.751108169555664,2.299280881881714,Microglia
11.060385704040527,1.3372828960418701,Microglia
8.605415344238281,0.235688254,Microglia
9.800479888916016,2.0494606494903564,Microglia
8.524491310119629,2.379147768,Microglia
9.011860847473145,1.807022213935852,Microglia
9.394997596740723,0.3871033787727356,Microglia
10.143179893493652,2.531925678253174,Microglia
11.317753791809082,0.9107955694198608,Microglia
10.792496681213379,2.3956449031829834,Microglia
9.857860565185547,-0.062806413,Microglia
10.265739440917969,1.761114478111267,Microglia
11.62073040008545,2.287574052810669,Microglia
10.349688529968262,1.9555665254592896,Microglia
0.7567175030708313,8.806559562683105,Microglia
8.870047569274902,2.1450977325439453,Microglia
-0.443575293,9.825202941894531,Microglia
11.521490097045898,2.1572394371032715,Microglia
0.6323536038398743,8.693924903869629,Microglia
10.036197662353516,0.5923391580581665,Microglia
9.898474693,2.377037286758423,Microglia
11.191523551940918,2.580275058746338,Microglia
9.076269149780273,1.7587882280349731,Microglia
11.49795150756836,1.785934567451477,Microglia
11.357466697692871,1.5423786640167236,Microglia
11.447771072387695,1.964809775352478,Microglia
10.763418197631836,2.5715126991271973,Microglia
10.375370979309082,2.3853378295898438,Microglia
10.484703063964844,1.6216448545455933,Microglia
9.662378311157227,2.9747073650360107,Microglia
9.759401321411133,0.43738147616386414,Microglia
8.810745239257812,0.1517159640789032,Microglia
10.847108840942383,1.6930718421936035,Microglia
8.581151962280273,0.21878309547901154,Microglia
10.083284378051758,2.383366107940674,Microglia
9.515550613,0.35531696677207947,Microglia
10.700398445129395,2.558246374130249,Microglia
10.314064979553223,1.0265674591064453,Microglia
-0.772602737,9.104557991027832,Microglia
9.922712326049805,1.107625126838684,Microglia
10.013910293579102,0.1951124519109726,Microglia
8.538082122802734,2.425826072692871,Microglia
10.31935977935791,2.4091079235076904,Microglia
0.4569079577922821,8.825004577636719,Microglia
10.895318031311035,2.559359550476074,Microglia
8.652478218078613,2.891885519,Microglia
8.220145225524902,1.887900471687317,Microglia
10.880288124084473,1.4816056489944458,Microglia
9.318388938903809,1.9249835014343262,Microglia
10.065896987915039,1.979286551475525,Microglia
8.622904777526855,0.025090811774134636,Microglia
11.079465866088867,1.3750823736190796,Microglia
10.838316917419434,2.2286605834960938,Microglia
10.251472473144531,2.2865145206451416,Microglia
9.313746452331543,1.4186750650405884,Microglia
9.598254203796387,0.031143438071012497,Microglia
10.842336654663086,2.417595624923706,Microglia
10.07290267944336,0.22858935594558716,Microglia
11.73022174835205,1.7509087324142456,Microglia
10.709406852722168,2.137026309967041,Microglia
9.648144721984863,0.44923388957977295,Microglia
10.634212493896484,0.7742179036140442,Microglia
8.378866195678711,1.8285621404647827,Microglia
9.303164482,2.384612560272217,Microglia
11.184362411499023,2.478529214859009,Microglia
0.3831455707550049,8.807024002075195,Microglia
9.971105575561523,0.7730512619018555,Microglia
9.510814666748047,1.8063561916351318,Microglia
9.860783576965332,2.0267839431762695,Microglia
11.806964874267578,2.006507635116577,Microglia
10.649884223937988,0.813554585,Microglia
11.080509185791016,1.9244261980056763,Microglia
9.147088050842285,0.14595267176628113,Microglia
11.240360260009766,1.5204778909683228,Microglia
7.767712116241455,0.6038432121276855,Microglia
11.03131103515625,2.4050686359405518,Microglia
9.472644805908203,0.9104228615760803,Microglia
10.234504699707031,1.111546516418457,Microglia
0.3063772916793823,8.938951492,Microglia
9.162776947021484,1.6391538381576538,Microglia
10.22274112701416,0.008240595,Microglia
9.95313549,0.14199678599834442,Microglia
11.499972343444824,2.332394599914551,Microglia
9.628325462341309,-0.081592515,Microglia
12.20610237121582,1.6620973348617554,Microglia
9.913606643676758,0.7682557106018066,Microglia
10.905547142028809,2.821753502,Microglia
10.891453742980957,1.3974930047988892,Microglia
10.807743072509766,0.9950721263885498,Microglia
8.609057426452637,1.9453215599060059,Microglia
10.381765365600586,2.120882749557495,Microglia
10.315550804138184,2.6072030067443848,Microglia
-0.297453195,9.585607528686523,Microglia
10.553512573242188,1.5898555517196655,Microglia
10.521402359008789,1.9325971603393555,Microglia
10.929747581481934,1.5741122961044312,Microglia
11.529508590698242,2.101855516433716,Microglia
9.677703857421875,-0.238821983,Microglia
11.37414264678955,2.3978641033172607,Microglia
9.503940582,2.456071376800537,Microglia
9.614249229431152,2.239042282104492,Microglia
9.263060569763184,-0.178679511,Microglia
10.041671752929688,2.3382718563079834,Microglia
8.723192215,1.948670744895935,Microglia
10.79966926574707,2.0812318325042725,Microglia
10.533434867858887,2.5292110443115234,Microglia
8.794508934020996,2.418201446533203,Microglia
11.352762222290039,1.9967844486236572,Microglia
8.532496452331543,2.476156234741211,Microglia
9.972528457641602,0.6659009456634521,Microglia
9.889063835144043,-0.130885392,Microglia
11.728374481201172,1.1910157203674316,Microglia
0.28322333097457886,9.036185264587402,Microglia
10.86425495147705,1.2725120782852173,Microglia
10.18663215637207,1.0749706029891968,Microglia
8.767720222473145,1.7603156566619873,Microglia
10.05277156829834,2.008132219314575,Microglia
10.31508731842041,1.6538738012313843,Microglia
9.648732185,2.4146955013275146,Microglia
10.917705535888672,2.5107946395874023,Microglia
8.771229744,1.4951046705245972,Microglia
9.542922973632812,2.077071189880371,Microglia
10.035665512084961,2.144531726837158,Microglia
10.646303176879883,1.4398612976074219,Microglia
10.093496322631836,0.654429018,Microglia
9.612873077392578,0.13093650341033936,Microglia
11.843459129333496,2.1007273197174072,Microglia
10.937079429626465,2.248279571533203,Microglia
10.946168899536133,2.276432991027832,Microglia
11.583882331848145,1.4555336236953735,Microglia
11.046127319335938,2.2813808917999268,Microglia
-0.922296703,8.400803565979004,Microglia
8.618904113769531,2.3328824043273926,Microglia
9.094767570495605,1.9786701202392578,Microglia
10.977290153503418,1.6330273151397705,Microglia
8.084202766418457,1.0713337659835815,Microglia
10.457866668701172,2.504369020462036,Microglia
10.032485961914062,2.8337724208831787,Microglia
9.577345848083496,0.4770128130912781,Microglia
10.03046989440918,0.10072710365056992,Microglia
9.050714492797852,-0.029498201,Microglia
10.538143157958984,0.19944903254508972,Microglia
11.102777481079102,2.774355173110962,Microglia
9.509102821350098,2.342993736,Microglia
0.9889369010925293,8.608939170837402,Microglia
11.314310073852539,1.7146497964859009,Microglia
9.713720321655273,1.3318766355514526,Microglia
9.669305801391602,0.4619792103767395,Microglia
10.490687370300293,2.720717430114746,Microglia
9.380965232849121,0.21665531396865845,Microglia
9.151697158813477,0.5417253375053406,Microglia
9.127120018005371,-0.012395877,Microglia
8.759181976,-0.118568294,Microglia
12.21066665649414,1.5605076551437378,Microglia
9.075599670410156,1.896768332,Microglia
11.824320793151855,1.7769557237625122,Microglia
9.042842864990234,2.535245180130005,Microglia
8.775093078613281,2.092461109161377,Microglia
9.091590881347656,-0.037512735,Microglia
9.617249488830566,-0.116757728,Microglia
9.257537841796875,1.528054953,Microglia
9.218557357788086,0.6323665380477905,Microglia
0.2436094880104065,8.519180297851562,Microglia
9.045998573303223,-0.260416985,Microglia
11.889994621276855,2.1108932495117188,Microglia
10.420581817626953,2.474350929260254,Microglia
8.707089424,2.1117522716522217,Microglia
10.45477009,1.3680156469345093,Microglia
9.056081771850586,-0.172322571,Microglia
11.597819328308105,0.9903075098991394,Microglia
10.897482872009277,1.9446393251419067,Microglia
9.958352088928223,0.9368396401405334,Microglia
11.879632949829102,2.108872652053833,Microglia
10.389575958251953,2.2493555545806885,Microglia
11.068439483642578,1.0593302249908447,Microglia
9.566630363464355,3.042609453201294,Microglia
8.784186363220215,1.7709718942642212,Microglia
10.29604721069336,2.197140932,Microglia
9.095525741577148,2.2910447120666504,Microglia
10.515748977661133,2.8058884143829346,Microglia
9.131731033325195,0.16560977697372437,Microglia
10.076436042785645,2.116791009902954,Microglia
-1.094596028,9.730825424194336,Microglia
10.270084381103516,2.5377421379089355,Microglia
9.579167366027832,1.013404369354248,Microglia
9.915281295776367,1.183592438697815,Microglia
9.614849090576172,-0.030581445,Microglia
10.754384994506836,2.4221811294555664,Microglia
10.450292587280273,2.078040123,Microglia
9.648020744,1.3400791883468628,Microglia
10.959429740905762,1.1616133451461792,Microglia
11.833900451660156,2.0384151935577393,Microglia
8.762135506,2.941345453262329,Microglia
10.894018173217773,2.1860005855560303,Microglia
10.290048599243164,2.1623287200927734,Microglia
-0.287159085,8.463739395141602,Microglia
8.981808662,1.8533174991607666,Microglia
9.464216232299805,2.386366844177246,Microglia
10.897355079650879,2.2528998851776123,Microglia
9.510938644,0.1939549744129181,Microglia
9.230238914489746,-0.310346276,Microglia
8.934228897094727,1.606062650680542,Microglia
10.583674430847168,2.8430488109588623,Microglia
9.848847389221191,2.310412883758545,Microglia
11.229279518127441,2.183595657348633,Microglia
9.846261978149414,0.013989672996103764,Microglia
11.201891899108887,2.4312686920166016,Microglia
9.785617828,0.5245154500007629,Microglia
9.862545013427734,2.108391284942627,Microglia
10.673110961914062,0.5081781148910522,Microglia
9.462348937988281,0.2382817417383194,Microglia
9.888252258300781,1.132566213607788,Microglia
10.634398460388184,2.775578260421753,Microglia
11.378580093383789,1.8026232719421387,Microglia
9.220102310180664,0.33074986934661865,Microglia
9.157862663269043,0.28552472591400146,Microglia
11.50739860534668,1.4057060480117798,Microglia
10.59646987915039,2.580106019973755,Microglia
11.455341339111328,1.6238692998886108,Microglia
10.389678955078125,1.2042783498764038,Microglia
10.624358177185059,2.5382509231567383,Microglia
10.435976028442383,1.9871894121170044,Microglia
9.416900634765625,-0.0637509,Microglia
11.218791007995605,1.025658130645752,Microglia
-0.191047356,7.373138427734375,Microglia
9.484003067016602,1.582336664199829,Microglia
10.443414688110352,2.930955171585083,Microglia
9.786953926086426,0.15016527473926544,Microglia
7.3215155601501465,1.1924415826797485,Microglia
10.227312088012695,2.2572286128997803,Microglia
9.916152954101562,2.403623104095459,Microglia
10.67039966583252,2.136754035949707,Microglia
10.794727325439453,0.6018494367599487,Microglia
11.139315605163574,1.6126272678375244,Microglia
10.938457489013672,1.2415885925292969,Microglia
10.156656265258789,2.378314971923828,Microglia
0.9855033159255981,8.512692451,Microglia
7.7508134841918945,1.8240628242492676,Microglia
9.672760009765625,2.0855188369750977,Microglia
8.902651787,2.916435718536377,Microglia
8.835028648376465,0.694558322,Microglia
0.23358896374702454,8.712709426879883,Microglia
11.843697547912598,1.8621773719787598,Microglia
8.832927703857422,-0.166371152,Microglia
10.464887619018555,2.3959920406341553,Microglia
11.487586975097656,2.0799002647399902,Microglia
10.518220901489258,2.4394643306732178,Microglia
9.663090705871582,-0.209277108,Microglia
10.387999534606934,0.36213985085487366,Microglia
10.076401710510254,2.321033000946045,Microglia
11.015538215637207,1.7402937412261963,Microglia
9.589188575744629,-0.211824447,Microglia
9.731063842773438,1.1305949687957764,Microglia
10.61981201171875,0.6312841773033142,Microglia
0.8849666714668274,8.867318153381348,Microglia
0.2651669681072235,9.048881530761719,Microglia
10.004050254821777,0.2173120081424713,Microglia
9.391088485717773,2.636214256286621,Microglia
8.611275672912598,1.6611543893814087,Microglia
10.141084671020508,2.5327999591827393,Microglia
11.018661499023438,0.9126906394958496,Microglia
8.691508293151855,2.3061602115631104,Microglia
10.479576110839844,0.6212271451950073,Microglia
8.78835392,1.9526314735412598,Microglia
12.238164901733398,1.4685081243515015,Microglia
0.3035561740398407,8.881315231323242,Microglia
-0.366507202,8.954319953918457,Microglia
9.95490551,0.6615737080574036,Microglia
9.529665947,0.7709648013114929,Microglia
10.088082313537598,1.9406862258911133,Microglia
10.61063003540039,2.545764446258545,Microglia
11.14256477355957,1.5097029209136963,Microglia
9.558209419250488,2.7709603309631348,Microglia
-0.905828595,7.579067230224609,Microglia
9.876644134521484,2.3640081882476807,Microglia
8.742651939,-0.122802071,Microglia
10.784184455871582,0.496173233,Microglia
-0.923750103,9.455872535705566,Microglia
-0.463961631,7.824265480041504,Microglia
10.777725219726562,0.976361096,Microglia
0.6836547255516052,8.753829002380371,Microglia
8.953290939331055,-0.275957257,Microglia
11.849397659301758,1.9569441080093384,Microglia
10.462505340576172,1.0965789556503296,Microglia
8.625253677368164,1.5017366409301758,Microglia
10.275242805480957,2.0791127681732178,Microglia
9.301371574401855,0.31073886156082153,Microglia
11.529224395751953,1.9985870122909546,Microglia
8.788813591003418,1.6303989887237549,Microglia
8.987071037,1.9157406091690063,Microglia
9.534620285,0.23373742401599884,Microglia
-0.490586042,9.379863739013672,Microglia
10.503389358520508,1.0190134048461914,Microglia
10.748592376708984,2.2593533992767334,Microglia
9.566584587097168,-0.318267584,Microglia
10.121545791625977,1.7042293548583984,Microglia
10.172869682312012,1.4820213317871094,Microglia
-0.653458059,8.147601127624512,Microglia
11.403998374938965,1.8979072570800781,Microglia
-0.063055359,9.196802139282227,Microglia
7.774842262268066,0.8558416962623596,Microglia
-0.159521237,8.548268318,Microglia
11.689010620117188,2.6013522148132324,Microglia
8.935811996459961,-0.348070443,Microglia
10.650525093078613,1.6564971208572388,Microglia
10.886268615722656,1.0762609243392944,Microglia
11.009749412536621,1.6663737297058105,Microglia
9.245800018310547,-0.074550733,Microglia
9.373577117919922,1.4626362323760986,Microglia
9.262203216552734,2.160245418548584,Microglia
10.32151985168457,1.658768892288208,Microglia
11.046857833862305,0.4941011965274811,Microglia
9.321111679077148,0.7087209820747375,Microglia
9.957121849060059,-0.295029372,Microglia
9.994249344,2.4452903270721436,Microglia
-0.406419814,9.340301513671875,Microglia
8.880428314208984,0.2077612280845642,Microglia
10.163487434387207,2.269068479537964,Microglia
9.336295127868652,2.774385690689087,Microglia
11.248577117919922,2.3442819118499756,Microglia
-0.298382103,8.570211410522461,Microglia
8.977163314819336,0.3343510329723358,Microglia
9.083936691,0.3100888431072235,Microglia
10.829225540161133,1.2403886318206787,Microglia
9.538952827453613,2.221541404724121,Microglia
9.557770729064941,0.032279226928949356,Microglia
8.458266258239746,0.39823585748672485,Microglia
10.551645278930664,2.905626058578491,Microglia
9.802018165588379,0.10819395631551743,Microglia
11.498018264770508,2.5554416179656982,Microglia
9.409491539001465,1.8088486194610596,Microglia
12.152416229248047,1.4453136920928955,Microglia
10.013309478759766,2.0013086795806885,Microglia
11.31204605102539,2.376084089279175,Microglia
11.048927307128906,1.3193340301513672,Microglia
-0.793349087,9.014234543,Microglia
-0.973610878,9.493530273,Microglia
10.303792953491211,2.2161715030670166,Microglia
8.528122901916504,1.094516396522522,Microglia
10.526766777038574,2.457843780517578,Microglia
9.177215576171875,0.22939357161521912,Microglia
10.177712440490723,2.169933557510376,Microglia
8.964267731,-0.002247141,Microglia
11.057427406311035,0.9048181176185608,Microglia
9.984316826,2.253976583480835,Microglia
10.071524620056152,0.6750048995018005,Microglia
9.822559356689453,3.329023599624634,Microglia
7.755157470703125,1.6159566640853882,Microglia
10.141387939453125,1.668544888496399,Microglia
10.320801734924316,1.3676632642745972,Microglia
8.561953545,2.2025418281555176,Microglia
9.386583328,2.4642109870910645,Microglia
9.770184516906738,2.705505371,Microglia
10.530549049377441,2.2479937076568604,Microglia
11.316559791564941,1.3280014991760254,Microglia
11.580991744995117,1.3733359575271606,Microglia
10.385913848876953,0.36289680004119873,Microglia
11.511420249938965,1.8541598320007324,Microglia
8.329316139221191,0.10417605936527252,Microglia
10.260875701904297,2.415257453918457,Microglia
10.442564010620117,2.042401075363159,Microglia
10.964056015014648,1.3142575025558472,Microglia
-0.710295379,7.569485664367676,Microglia
9.491175651550293,2.185443878173828,Microglia
10.547500610351562,1.8733234405517578,Microglia
9.120991706848145,0.9082959294319153,Microglia
8.877524375915527,0.015536155551671982,Microglia
8.935723304748535,3.750448226928711,Microglia
10.634361267089844,0.611724317,Microglia
0.6959601044654846,8.681529045,Microglia
8.800343513,1.6338413953781128,Microglia
11.228391647338867,1.210699200630188,Microglia
10.20608901977539,2.0356056690216064,Microglia
8.800984382629395,1.951817512512207,Microglia
10.823112487792969,2.540318250656128,Microglia
10.289450645446777,0.9632434248924255,Microglia
10.421610832214355,2.2726662158966064,Microglia
11.595254898071289,1.3318097591400146,Microglia
9.539910316467285,0.042360868,Microglia
9.569638252,2.6284706592559814,Microglia
10.17648983001709,0.39390334486961365,Microglia
9.046271324157715,1.808839201927185,Microglia
9.186762809753418,1.8354077339172363,Microglia
8.389026641845703,2.3194639682769775,Microglia
10.087091445922852,2.550826311,Microglia
8.659793853759766,2.2239480018615723,Microglia
10.863853454589844,2.6460189819335938,Microglia
-0.479628086,8.236012459,Microglia
10.450345039367676,0.5105466842651367,Microglia
10.411707878112793,1.4386026859283447,Microglia
10.165444374084473,2.002269744873047,Microglia
9.607812881469727,2.649451494216919,Microglia
9.381863594055176,1.7720571756362915,Microglia
8.636848449707031,1.3043020963668823,Microglia
9.792745590209961,0.5877916216850281,Microglia
11.306467056274414,2.126512050628662,Microglia
10.458110809326172,1.1085644960403442,Microglia
8.532365798950195,0.919926107,Microglia
8.576395988464355,1.0208604335784912,Microglia
9.493783950805664,1.1978509426116943,Microglia
9.173917770385742,1.9733068943023682,Microglia
10.17424201965332,0.5117157697677612,Microglia
10.700450897216797,2.824861764907837,Microglia
11.73094654083252,1.7985613346099854,Microglia
11.467365264892578,2.449317216873169,Microglia
10.319066047668457,0.8731608390808105,Microglia
8.606396675109863,2.4705610275268555,Microglia
0.7353550791740417,8.732151031,Microglia
10.406911849975586,0.5303484797477722,Microglia
11.145580291748047,1.0061109066009521,Microglia
8.975765228271484,0.1713547706604004,Microglia
8.863755226135254,1.641465187072754,Microglia
11.843704223632812,2.353654146194458,Microglia
11.23895263671875,1.713379144668579,Microglia
10.269588470458984,2.1577672958374023,Microglia
9.359518051147461,2.677628993988037,Microglia
10.432527542114258,2.808795690536499,Microglia
9.075422286987305,-0.175201893,Microglia
10.15515137,1.123600959777832,Microglia
9.482645034790039,2.9874186515808105,Microglia
10.92315388,1.723807931,Microglia
10.410368919372559,2.3878962993621826,Microglia
10.761427879333496,2.6406667232513428,Microglia
11.317378044128418,2.5639853477478027,Microglia
10.32509708404541,2.169628858566284,Microglia
7.559360980987549,1.3070476055145264,Microglia
10.941113471984863,2.3655598163604736,Microglia
11.875334739685059,1.5969626903533936,Microglia
10.9934721,1.2078161239624023,Microglia
10.49819564819336,1.513018250465393,Microglia
11.583672523498535,1.7056739330291748,Microglia
10.956192016601562,1.1505340337753296,Microglia
11.54940128326416,1.320933461,Microglia
10.642643928527832,0.5267850756645203,Microglia
10.558252334594727,0.6123174428939819,Microglia
9.326901436,2.696887731552124,Microglia
12.214594841003418,1.962033748626709,Microglia
11.272513389587402,2.0846047401428223,Microglia
11.152177810668945,1.8714537620544434,Microglia
10.263678550720215,3.054511785507202,Microglia
9.73461628,0.007105015,Microglia
11.029241561889648,1.0050688982009888,Microglia
0.18241345882415771,8.991535186767578,Microglia
0.6535457968711853,8.688256264,Microglia
9.520240783691406,1.8690475225448608,Microglia
-0.727669179,8.252004623413086,Microglia
10.254724502563477,1.3225041627883911,Microglia
0.25926172733306885,9.165627479553223,Microglia
8.949581146240234,0.7165737748146057,Microglia
10.346616744995117,2.034522294998169,Microglia
-0.547687769,9.823994636535645,Microglia
10.64840030670166,2.237441301345825,Microglia
10.386702537536621,2.459733724594116,Microglia
11.632431983947754,2.2731268405914307,Microglia
11.419410705566406,1.8074887990951538,Microglia
10.430794715881348,1.992168664932251,Microglia
0.573696494,8.655719757080078,Microglia
10.137788772583008,2.6929497718811035,Microglia
10.331013679504395,1.121239185333252,Microglia
9.262535095214844,2.3775484561920166,Microglia
9.303046226501465,1.8684418201446533,Microglia
10.123579025268555,2.473018169403076,Microglia
10.392778396606445,2.6883764266967773,Microglia
9.712461471557617,0.2672128975391388,Microglia
9.922286033630371,3.2362992763519287,Microglia
9.777981758117676,2.067274570465088,Microglia
12.440011024475098,1.5596911907196045,Microglia
